createdAt;orderId;fulfillmentId;type;channel;location;sku;treatmentQuantity;acquisitionType;stockType;reason;treatmentType;totalOrPartial;registeredAt;situation
2026-01-25T21:25:20.000Z;1605972183898;01;SHIPMENT;lancaperfume;LP SAO PAULO-ANALIAFRANCO;501CF008577-A000436;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-30T23:58:50.000Z;processed
2026-01-25T21:25:20.000Z;1605972183898;01;SHIPMENT;lancaperfume;LP SAO PAULO-ANALIAFRANCO;501CF008577-A000440;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-30T23:58:50.000Z;processed
2026-01-25T21:25:20.000Z;1605972183898;01;SHIPMENT;lancaperfume;LP SAO PAULO-ANALIAFRANCO;502BD001768-A3784G;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-30T23:58:50.000Z;processed
2026-01-25T21:25:20.000Z;1605972183898;01;SHIPMENT;lancaperfume;LP SAO PAULO-ANALIAFRANCO;502SA002903-A3784M;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-30T23:58:50.000Z;processed
2026-01-24T01:08:58.000Z;1605532181811;01;SHIPMENT;lancaperfume;LP SAO PAULO-ANALIAFRANCO;502CA001557-A3754M;1;PURCHASE;PHYSICAL;BEFORE_SOLD;STOCKOUT;total;2026-01-31T00:08:57.000Z;processed
2026-01-24T17:14:41.000Z;1605692182515;02;SHIPMENT;lancaperfume;LP SAO PAULO-ANALIAFRANCO;538TT000181-A0001U;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-31T00:10:03.000Z;processed
2026-01-25T20:59:14.000Z;1605972183874;03;SHIPMENT;lancaperfume;LP SAO PAULO-ANALIAFRANCO;537CH000707-A379039;1;PURCHASE;PHYSICAL;SENDING_TO_DC;STOCKOUT;total;2026-01-31T00:20:06.000Z;processed
2026-01-29T15:45:34.000Z;1606882188980;04;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;502CA001646-A3821M;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-31T15:22:31.000Z;processed
2026-01-29T15:45:34.000Z;1606882188980;04;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;537MP000216-A366636;1;PURCHASE;PHYSICAL;BEFORE_SOLD;STOCKOUT;total;2026-01-31T15:22:31.000Z;processed
2026-01-30T20:41:37.000Z;1607172191433;01;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;502BL009296-A2312G;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-31T15:24:11.000Z;processed
2026-01-30T20:41:37.000Z;1607172191433;01;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;502RG001158-A3170G;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-31T15:24:11.000Z;processed
2026-01-29T14:31:14.000Z;1606872188869;01;SHIPMENT;lancaperfume;LP CAMPO GRANDE;538OB000738-A3333U;1;PURCHASE;PHYSICAL;NOT_FOUND;STOCKOUT;total;2026-01-31T16:09:33.000Z;processed
2026-01-30T00:50:56.000Z;1606972190083;05;SHIPMENT;lancaperfume;LP CAMPO GRANDE;502CA001606-A0001M;1;PURCHASE;PHYSICAL;NOT_FOUND;STOCKOUT;total;2026-01-31T16:34:45.000Z;processed
2026-01-30T00:50:56.000Z;1606972190083;05;SHIPMENT;lancaperfume;LP CAMPO GRANDE;502CF003209-A3706G;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-31T16:34:45.000Z;processed
2026-01-30T00:50:56.000Z;1606972190083;05;SHIPMENT;lancaperfume;LP CAMPO GRANDE;502CL000257-A3710M;1;PURCHASE;PHYSICAL;NOT_FOUND;STOCKOUT;total;2026-01-31T16:34:45.000Z;processed
2026-01-30T01:02:36.000Z;1606972190113;02;SHIPMENT;lancaperfume;LP CAMPO GRANDE;502CF003097-A3550P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-31T16:38:07.000Z;processed
2026-01-30T01:02:36.000Z;1606972190113;02;SHIPMENT;lancaperfume;LP CAMPO GRANDE;502RG001150-A3666P;1;PURCHASE;PHYSICAL;NOT_FOUND;STOCKOUT;total;2026-01-31T16:38:07.000Z;processed
2026-01-30T01:02:36.000Z;1606972190113;02;SHIPMENT;lancaperfume;LP CAMPO GRANDE;502TP001940-A3379P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-31T16:38:07.000Z;processed
2026-01-29T12:07:13.000Z;1606842188664;04;SHIPMENT;lancaperfume;LP CAMPO GRANDE;538OB000719-A3542U;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-01-31T16:40:33.000Z;processed
2026-01-22T16:16:54.000Z;1605202179412;03;SHIPMENT;lancaperfume;LP SAO PAULO-ANALIAFRANCO;501SH003033-A366640;1;PURCHASE;PHYSICAL;BEFORE_SOLD;STOCKOUT;total;2026-01-31T17:19:56.000Z;processed
2026-01-24T18:40:29.000Z;1605712182636;02;SHIPMENT;lancaperfume;LP SAO PAULO-ANALIAFRANCO;502SA002809-A0001GG;1;PURCHASE;PHYSICAL;BEFORE_SOLD;STOCKOUT;total;2026-01-31T17:20:27.000Z;processed
2026-01-31T01:41:50.000Z;1607222191920;03;SHIPMENT;lancaperfume;LP SALVADOR SALVADOR;526CA000072-A3171M;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-01-31T17:22:06.000Z;processed
2026-01-31T01:41:50.000Z;1607222191920;03;SHIPMENT;lancaperfume;LP SALVADOR SALVADOR;537CH000699-A402135;1;PURCHASE;PHYSICAL;NOT_FOUND;STOCKOUT;total;2026-01-31T17:22:06.000Z;processed
2026-01-27T22:08:17.000Z;1606462186266;02;SHIPMENT;lancaperfume;LP RECIFE RECIFE;502VE011889-A3286PP;1;PURCHASE;PHYSICAL;NOT_FOUND;STOCKOUT;total;2026-01-31T19:54:16.000Z;processed
2026-01-25T15:56:08.000Z;1605922183560;03;SHIPMENT;lancaperfume;LP RECIFE RECIFE;502RG001130-A2866P;1;PURCHASE;PHYSICAL;NOT_FOUND;STOCKOUT;total;2026-01-31T20:02:14.000Z;processed
2026-01-27T18:22:42.000Z;1606422185923;01;SHIPMENT;lancaperfume;LP RECIFE RECIFE;502VE011881-A3672P;1;PURCHASE;PHYSICAL;NOT_FOUND;STOCKOUT;total;2026-01-31T20:27:06.000Z;processed
2026-01-28T14:29:02.000Z;1606622187297;01;SHIPMENT;lancaperfume;LP RECIFE RECIFE;501BF000998-A000440;1;PURCHASE;PHYSICAL;NOT_FOUND;STOCKOUT;total;2026-01-31T20:49:10.000Z;processed
2026-01-28T19:56:43.000Z;1606682187798;01;SHIPMENT;lancaperfume;LP RECIFE RECIFE;502CA001656-A0002PP;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-02-01T00:23:07.000Z;processed
2026-01-28T19:56:43.000Z;1606682187798;01;SHIPMENT;lancaperfume;LP RECIFE RECIFE;502SH001793-A0002P;1;PURCHASE;PHYSICAL;BEFORE_SOLD;STOCKOUT;total;2026-02-01T00:23:07.000Z;processed
2026-01-25T21:49:59.000Z;1605982183920;02;SHIPMENT;lancaperfume;LP RECIFE RECIFE;502BL009235-A3288P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-02-01T00:28:06.000Z;processed
2026-01-25T21:49:59.000Z;1605982183920;02;SHIPMENT;lancaperfume;LP RECIFE RECIFE;502TS005206-A0001P;1;PURCHASE;PHYSICAL;NOT_FOUND;STOCKOUT;total;2026-02-01T00:28:06.000Z;processed
2026-01-25T21:49:59.000Z;1605982183920;02;SHIPMENT;lancaperfume;LP RECIFE RECIFE;502TS005207-A3286P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-02-01T00:28:06.000Z;processed
2026-01-25T21:49:59.000Z;1605982183920;02;SHIPMENT;lancaperfume;LP RECIFE RECIFE;502TS005368-A0001P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-02-01T00:28:06.000Z;processed
2026-01-25T21:49:59.000Z;1605982183920;02;SHIPMENT;lancaperfume;LP RECIFE RECIFE;526TS000062-A0001P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-02-01T00:28:06.000Z;processed
2026-01-30T11:32:47.000Z;1607082190483;01;SHIPMENT;lancaperfume;LP CURITIBA MUELLER;502SA002926-A3860M;1;PURCHASE;PHYSICAL;BEFORE_SOLD;STOCKOUT;total;2026-02-02T12:11:53.000Z;processed
2026-01-31T15:09:43.000Z;1607352192443;01;SHIPMENT;lancaperfume;LP CURITIBA MUELLER;502BF000527-A3710M;1;PURCHASE;PHYSICAL;BEFORE_SOLD;STOCKOUT;total;2026-02-02T13:49:11.000Z;processed
2026-01-31T15:09:43.000Z;1607352192443;01;SHIPMENT;lancaperfume;LP CURITIBA MUELLER;502BL009258-A3667G;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-02-02T13:49:11.000Z;processed
2026-01-27T12:54:59.000Z;1606372185533;03;SHIPMENT;lancaperfume;LP BAL CAMBORIU AV.BRASIL;537RA000689-A000236;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-02-02T15:12:59.000Z;processed
2026-02-02T01:35:04.000Z;1607702194549;02;SHIPMENT;lancaperfume;LP CURITIBA MUELLER;502CA001608-A3706P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-02-02T15:44:40.000Z;processed
2026-02-02T01:35:04.000Z;1607702194549;02;SHIPMENT;lancaperfume;LP CURITIBA MUELLER;537PP000055-A222239;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-02-02T15:44:40.000Z;processed
2026-01-30T12:52:38.000Z;1607092190596;02;SHIPMENT;lancaperfume;LP MANAUS PONTA NEGRA;537CH000631-A338335;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-02-02T15:53:32.000Z;processed
2026-01-30T12:52:38.000Z;1607092190596;02;SHIPMENT;lancaperfume;LP MANAUS PONTA NEGRA;537CH000631-A338339;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-02-02T15:53:32.000Z;processed
2026-01-31T12:06:50.000Z;1607322192207;01;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;502BL009098-A3283M;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-02-02T15:56:32.000Z;processed
2026-01-31T12:06:50.000Z;1607322192207;01;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;502BL009104-A3331G;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-02-02T15:56:32.000Z;processed
2026-01-31T12:06:50.000Z;1607322192207;01;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;502RG001106-A3620G;1;PURCHASE;PHYSICAL;BEFORE_SOLD;STOCKOUT;total;2026-02-02T15:56:32.000Z;processed
2026-01-31T12:06:50.000Z;1607322192207;01;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;502RG001130-A2866M;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-02-02T15:56:32.000Z;processed
2026-01-31T12:06:50.000Z;1607322192207;01;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;502SA002867-A3288M;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-02-02T15:56:32.000Z;processed
2026-01-31T12:06:50.000Z;1607322192207;01;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;503VE000672-A3500M;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-02-02T15:56:32.000Z;processed
2026-02-01T00:17:50.000Z;1607442193139;01;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;502CF003206-A0001G;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-02-02T17:52:52.000Z;processed
2026-01-28T16:32:33.000Z;1606652187492;01;SHIPMENT;lancaperfume;LP RIO DE JANEIRO BARRA;502BD001757-A3387P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-02-02T19:31:48.000Z;processed
2026-01-28T16:32:33.000Z;1606652187492;01;SHIPMENT;lancaperfume;LP RIO DE JANEIRO BARRA;502RG001125-A3432P;1;PURCHASE;PHYSICAL;NOT_FOUND;STOCKOUT;total;2026-02-02T19:31:48.000Z;processed
2026-02-01T13:48:00.000Z;1607582193558;01;SHIPMENT;lancaperfume;LP BRASILIA PARKSHOPPING;502VE011757-A3615P;1;PURCHASE;PHYSICAL;NOT_FOUND;STOCKOUT;total;2026-02-02T19:51:08.000Z;processed
2026-02-02T17:25:08.000Z;1607852195225;01;SHIPMENT;lancaperfume;LP CURITIBA MUELLER;502TS005267-A0001M;1;PURCHASE;PHYSICAL;NOT_FOUND;STOCKOUT;total;2026-02-03T12:32:41.000Z;processed
2026-02-02T17:25:08.000Z;1607852195225;01;SHIPMENT;lancaperfume;LP CURITIBA MUELLER;502TS005355-A0001M;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-02-03T12:32:41.000Z;processed
2026-01-30T21:34:33.000Z;1607182191533;02;SHIPMENT;lancaperfume;LP PORTO ALEGRE BARRA SUL;537TE001030-A000339;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-02-03T12:53:02.000Z;processed
2026-01-31T20:44:10.000Z;1607412192888;01;PICKUP;lancaperfume;LP SAO PAULO CENTER NORTE;537RA000756-A317037;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-02-03T14:20:57.000Z;processed
2026-02-02T14:32:42.000Z;1607832194969;03;SHIPMENT;lancaperfume;LP RECIFE RIO MAR;502CF003227-A3771GG;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-02-03T14:59:32.000Z;processed
2026-01-30T02:45:16.000Z;1606992190292;01;SHIPMENT;lancaperfume;LP PORTO ALEGRE BARRA SUL;502CA001555-A0001PP;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-02-03T17:13:28.000Z;processed
2026-02-02T20:00:13.000Z;1607882195408;05;SHIPMENT;lancaperfume;LP PORTO ALEGRE BARRA SUL;502TS005208-A3287PP;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-02-03T17:28:42.000Z;processed
2026-01-14T10:19:57.000Z;1603222168358;01;SHIPMENT;lancaperfume;LP SAO PAULO MORUMBI SHOP;502TS005370-A3790M;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-02-03T18:35:14.000Z;processed
2026-01-14T10:19:57.000Z;1603222168358;01;SHIPMENT;lancaperfume;LP SAO PAULO MORUMBI SHOP;537TE001180-A377436;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-02-03T18:35:14.000Z;processed
2026-01-28T01:39:24.000Z;1606502186664;02;SHIPMENT;lancaperfume;LP SAO PAULO MORUMBI SHOP;501SH003024-A000442;1;PURCHASE;PHYSICAL;NOT_FOUND;STOCKOUT;total;2026-02-03T18:43:41.000Z;processed
2026-02-02T20:00:13.000Z;1607882195408;04;SHIPMENT;lancaperfume;LP MANAUS PONTA NEGRA;502BL009246-A3560M;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-02-03T19:09:16.000Z;processed
2026-02-02T20:00:13.000Z;1607882195408;04;SHIPMENT;lancaperfume;LP MANAUS PONTA NEGRA;502TS005386-A3693PP;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-02-03T19:09:16.000Z;processed
2026-01-30T22:58:41.000Z;1607192191675;01;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;502VE011782-A3359P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-02-03T20:33:29.000Z;processed
2026-01-30T22:58:41.000Z;1607192191675;01;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;502VE011969-A0003P;1;PURCHASE;PHYSICAL;NOT_FOUND;STOCKOUT;total;2026-02-03T20:33:29.000Z;processed
2026-01-30T22:58:41.000Z;1607192191675;01;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;502VE012334-A3939P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-02-03T20:33:29.000Z;processed
2026-02-03T17:53:43.000Z;1608102196520;01;SHIPMENT;lancaperfume;LP BRASILIA PARKSHOPPING;537RA000676-A338936;1;PURCHASE;PHYSICAL;BEFORE_SOLD;STOCKOUT;total;2026-02-03T21:32:09.000Z;processed
2026-02-02T21:09:44.000Z;1607892195531;02;SHIPMENT;lancaperfume;LP BRASILIA PARKSHOPPING;502SA002834-A3379M;1;PURCHASE;PHYSICAL;NOT_FOUND;STOCKOUT;total;2026-02-04T15:23:43.000Z;processed
2026-02-02T21:09:44.000Z;1607892195531;02;SHIPMENT;lancaperfume;LP BRASILIA PARKSHOPPING;502VE011728-A3290M;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-02-04T15:23:43.000Z;processed
2026-02-02T21:09:44.000Z;1607892195531;02;SHIPMENT;lancaperfume;LP BRASILIA PARKSHOPPING;534CA000038-A3540M;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-02-04T15:23:43.000Z;processed
2026-01-27T19:08:11.000Z;1606432186001;01;SHIPMENT;lancaperfume;LP RECIFE RIO MAR;501CF008533-A000440;1;PURCHASE;PHYSICAL;NOT_FOUND;STOCKOUT;total;2026-02-04T15:39:06.000Z;processed
2026-01-27T19:08:11.000Z;1606432186001;01;SHIPMENT;lancaperfume;LP RECIFE RIO MAR;501SH003023-A000438;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-02-04T15:39:06.000Z;processed
2026-01-26T20:24:13.000Z;1606202184924;02;SHIPMENT;lancaperfume;LP RECIFE RECIFE;503CA000007-A3499P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-02-04T17:10:46.000Z;processed
2026-01-26T20:24:13.000Z;1606202184924;02;SHIPMENT;lancaperfume;LP RECIFE RECIFE;503SH000045-A3499P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-02-04T17:10:46.000Z;processed
2026-01-26T20:24:13.000Z;1606202184924;02;SHIPMENT;lancaperfume;LP RECIFE RECIFE;537SL000128-A286536;1;PURCHASE;PHYSICAL;BEFORE_SOLD;STOCKOUT;total;2026-02-04T17:10:46.000Z;processed
2026-01-31T19:01:59.000Z;1607392192712;02;SHIPMENT;lancaperfume;LP PORTO ALEGRE BARRA SUL;502CA001630-A3582PP;1;PURCHASE;PHYSICAL;BEFORE_SOLD;STOCKOUT;total;2026-02-04T17:20:33.000Z;processed
2026-01-30T13:34:04.000Z;1607102190677;02;SHIPMENT;lancaperfume;LP PORTO ALEGRE BARRA SUL;502BD001765-A3707M;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-02-04T17:21:15.000Z;processed
2026-01-30T13:34:04.000Z;1607102190677;02;SHIPMENT;lancaperfume;LP PORTO ALEGRE BARRA SUL;502CF003270-A3821M;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-02-04T17:21:15.000Z;processed
2026-01-30T13:34:04.000Z;1607102190677;02;SHIPMENT;lancaperfume;LP PORTO ALEGRE BARRA SUL;502VE012299-A0001M;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-02-04T17:21:15.000Z;processed
2026-02-02T04:01:55.000Z;1607722194674;04;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;502BL009088-A3661P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-02-04T18:44:04.000Z;processed
2026-02-02T04:01:55.000Z;1607722194674;04;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;502BL009177-A0006PP;1;PURCHASE;PHYSICAL;NOT_FOUND;STOCKOUT;total;2026-02-04T18:44:04.000Z;processed
2026-02-02T04:01:55.000Z;1607722194674;04;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;502CF003185-A0001P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-02-04T18:44:04.000Z;processed
2026-02-02T04:01:55.000Z;1607722194674;04;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;502MA001841-A3926PP;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-02-04T18:44:04.000Z;processed
2026-02-02T04:01:55.000Z;1607722194674;04;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;502TS005371-A3873PP;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-02-04T18:44:04.000Z;processed
2026-02-03T22:51:10.000Z;1608152196820;01;SHIPMENT;lancaperfume;LP MANAUS PONTA NEGRA;537SD001543-A018736;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-02-04T20:15:52.000Z;processed
2026-02-03T10:44:16.000Z;1608032196129;01;SHIPMENT;lancaperfume;LP PORTO ALEGRE IGUATEMI;538OB000725-A0002U;1;PURCHASE;PHYSICAL;NOT_FOUND;STOCKOUT;total;2026-02-04T20:35:31.000Z;processed
2026-02-03T18:55:49.000Z;1608112196584;02;SHIPMENT;lancaperfume;LP SAO PAULO-ANALIAFRANCO;501SH003033-A366644;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-02-04T22:56:40.000Z;processed
2026-02-03T18:55:49.000Z;1608112196584;02;SHIPMENT;lancaperfume;LP SAO PAULO-ANALIAFRANCO;502BF000531-A3771G;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-02-04T22:56:40.000Z;processed
2026-02-03T18:55:49.000Z;1608112196584;02;SHIPMENT;lancaperfume;LP SAO PAULO-ANALIAFRANCO;502BL009299-A3784GG;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-02-04T22:56:40.000Z;processed
2026-02-03T18:55:49.000Z;1608112196584;02;SHIPMENT;lancaperfume;LP SAO PAULO-ANALIAFRANCO;502CA001619-A3772G;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-02-04T22:56:40.000Z;processed
2026-02-03T18:55:49.000Z;1608112196584;02;SHIPMENT;lancaperfume;LP SAO PAULO-ANALIAFRANCO;502CF003241-A3784G;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-02-04T22:56:40.000Z;processed
2026-02-02T22:51:43.000Z;1607912195650;02;SHIPMENT;lancaperfume;LP SAO PAULO-ANALIAFRANCO;501BF001009-A366744;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-02-04T23:57:19.000Z;processed
2026-02-02T22:51:43.000Z;1607912195650;02;SHIPMENT;lancaperfume;LP SAO PAULO-ANALIAFRANCO;501CF008571-A000444;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-02-04T23:57:19.000Z;processed
2026-02-02T22:51:43.000Z;1607912195650;02;SHIPMENT;lancaperfume;LP SAO PAULO-ANALIAFRANCO;502BL009126-A3422M;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-02-04T23:57:19.000Z;processed
2026-02-04T17:06:01.000Z;1608332197500;01;SHIPMENT;lancaperfume;LP CURITIBA MUELLER;526MO000518-A3174M;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-02-05T12:26:56.000Z;processed
2026-02-04T02:14:04.000Z;1608182197044;03;SHIPMENT;lancaperfume;LP CURITIBA MUELLER;501SH002950-A000440;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-02-05T13:19:10.000Z;processed
2026-01-28T01:21:22.000Z;1606492186627;02;SHIPMENT;lancaperfume;LP BAL CAMBORIU AV.BRASIL;537RA000689-A000235;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-02-05T14:13:22.000Z;processed
2026-01-28T03:06:40.000Z;1606512186762;02;SHIPMENT;lancaperfume;LP CURITIBA BARIGUI;502CF003233-A3787M;1;PURCHASE;PHYSICAL;NOT_FOUND;STOCKOUT;total;2026-02-05T16:00:47.000Z;processed
2026-02-04T16:44:20.000Z;1608332197479;02;SHIPMENT;lancaperfume;LP CURITIBA BARIGUI;530CI000781-A0003M;1;PURCHASE;PHYSICAL;BEFORE_SOLD;STOCKOUT;total;2026-02-05T16:04:53.000Z;processed
2026-02-03T16:39:48.000Z;1608092196450;01;SHIPMENT;lancaperfume;LP CURITIBA BARIGUI;537TE001030-A000337;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-02-05T16:05:16.000Z;processed
2026-02-01T10:34:28.000Z;1607552193404;02;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;502BD001768-A3784M;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-02-05T17:22:14.000Z;processed
2026-02-01T10:34:28.000Z;1607552193404;02;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;502SA002903-A3784M;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-02-05T17:22:14.000Z;processed
2026-02-01T10:34:28.000Z;1607552193404;02;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;502SH001747-A3758M;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-02-05T17:22:14.000Z;processed
2026-02-01T10:34:28.000Z;1607552193404;02;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;502TS005378-A0001M;1;PURCHASE;PHYSICAL;NOT_FOUND;STOCKOUT;total;2026-02-05T17:22:14.000Z;processed
2026-02-01T10:34:28.000Z;1607552193404;02;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;502VE012263-A3878M;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-02-05T17:22:14.000Z;processed
2026-02-01T10:34:28.000Z;1607552193404;02;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;503SH000046-A3242M;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-02-05T17:22:14.000Z;processed
2026-02-01T10:34:28.000Z;1607552193404;02;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;503TP000191-A3695M;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-02-05T17:22:14.000Z;processed
2026-01-28T15:42:34.000Z;1606642187406;03;SHIPMENT;lancaperfume;LP CURITIBA BARIGUI;502BL009288-A3703M;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-02-05T17:23:38.000Z;processed
2026-01-28T15:42:34.000Z;1606642187406;03;SHIPMENT;lancaperfume;LP CURITIBA BARIGUI;502RG001171-A3837G;1;PURCHASE;PHYSICAL;SYSTEM_ERROR;STOCKOUT;total;2026-02-05T17:23:38.000Z;processed
2026-01-31T19:58:08.000Z;1607402192801;02;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;502BL009245-A3667P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-02-05T18:19:00.000Z;processed
2026-01-31T19:58:08.000Z;1607402192801;02;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;502CF003283-A3541P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-02-05T18:19:00.000Z;processed
2026-01-31T19:58:08.000Z;1607402192801;02;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;502RG001100-A2865M;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-02-05T18:19:00.000Z;processed
2026-01-31T19:58:08.000Z;1607402192801;02;SHIPMENT;lancaperfume;LP SAO PAULO CENTER NORTE;502TS005245-A0001P;0;PURCHASE;PHYSICAL;;STOCKOUT;partial;2026-02-05T18:19:00.000Z;processed
